Cost,Emissions
1425.433613576,927.5291378105998
1403.634404872,873.0820839127997
1381.8352082999997,859.0369981963997
1360.0359932999997,852.7046870615998
1338.2368110999998,846.3723759267997
1316.43758775,840.0400644021997
1294.6384055499998,833.7077532673998
1272.8391821999999,827.3754417427997
1447.2328083823,6337.075130071998
1251.0399999999997,821.0431306079997
